day,weather_code,temperature,feels_like,snowfall,rain,humidity,sunshine_hours,daylight_hours,month_year,year,month_num,season,day_of_week,weather_description
2015-06-15,63,22.1,24.7,0.0,21.7,89,4.965119444444444,15.06806111111111,2015-06,2015,6,summer,Monday,Rain
2015-06-16,63,21.6,24.0,0.0,8.9,88,5.358336111111111,15.073652777777777,2015-06,2015,6,summer,Tuesday,Rain
2015-06-17,3,20.9,21.5,0.0,0.0,72,9.0,15.078261111111111,2015-06,2015,6,summer,Wednesday,Cloudy
2015-06-18,3,18.6,18.7,0.0,0.0,77,4.126880555555556,15.081880555555555,2015-06,2015,6,summer,Thursday,Cloudy
2015-06-19,51,22.8,24.6,0.0,0.3,76,11.549449999999998,15.084508333333334,2015-06,2015,6,summer,Friday,Light Drizzle
2015-06-20,53,20.1,21.1,0.0,0.9,85,0.9931361111111111,15.086138888888888,2015-06,2015,6,summer,Saturday,Drizzle
2015-06-21,65,24.4,26.7,0.0,39.2,81,9.05348888888889,15.086772222222221,2015-06,2015,6,summer,Sunday,Heavy Rain
2015-06-22,3,24.4,25.9,0.0,0.0,67,13.999344444444445,15.086405555555555,2015-06,2015,6,summer,Monday,Cloudy
2015-06-23,3,26.1,28.7,0.0,0.0,74,10.847761111111112,15.08503611111111,2015-06,2015,6,summer,Tuesday,Cloudy
2015-06-24,3,23.1,23.7,0.0,0.0,62,14.0,15.082661111111111,2015-06,2015,6,summer,Wednesday,Cloudy
2015-06-25,3,22.2,23.0,0.0,0.0,65,9.951533333333332,15.079280555555556,2015-06,2015,6,summer,Thursday,Cloudy
2015-06-26,51,22.2,23.6,0.0,0.1,71,13.085633333333334,15.074897222222221,2015-06,2015,6,summer,Friday,Light Drizzle
2015-06-27,65,18.9,18.8,0.0,35.0,81,1.1021083333333335,15.069508333333335,2015-06,2015,6,summer,Saturday,Heavy Rain
2015-06-28,65,19.8,20.7,0.0,33.3,88,5.028811111111112,15.06311388888889,2015-06,2015,6,summer,Sunday,Heavy Rain
2015-06-29,3,19.9,19.5,0.0,0.0,70,11.025997222222221,15.05568888888889,2015-06,2015,6,summer,Monday,Cloudy
2015-06-30,51,21.6,22.9,0.0,0.3,78,14.0,15.047169444444444,2015-06,2015,6,summer,Tuesday,Light Drizzle
2015-07-01,61,23.3,25.3,0.0,11.2,78,12.0,15.037569444444445,2015-07,2015,7,summer,Wednesday,Light Rain
2015-07-02,3,21.1,23.0,0.0,0.0,78,10.121702777777777,15.02691111111111,2015-07,2015,7,summer,Thursday,Cloudy
2015-07-03,3,21.4,22.4,0.0,0.0,68,13.0,15.015222222222222,2015-07,2015,7,summer,Friday,Cloudy
2015-07-04,53,21.3,22.6,0.0,1.5,75,11.334941666666667,15.002524999999999,2015-07,2015,7,summer,Saturday,Drizzle
2015-07-05,3,22.5,24.8,0.0,0.0,75,13.973372222222222,14.98885,2015-07,2015,7,summer,Sunday,Cloudy
2015-07-06,51,22.5,25.1,0.0,0.3,84,8.434008333333333,14.974219444444445,2015-07,2015,7,summer,Monday,Light Drizzle
2015-07-07,63,25.0,28.8,0.0,4.5,86,11.375041666666666,14.958655555555557,2015-07,2015,7,summer,Tuesday,Rain
2015-07-08,63,25.3,28.8,0.0,8.0,80,11.926025000000001,14.942191666666666,2015-07,2015,7,summer,Wednesday,Rain
2015-07-09,55,22.7,25.2,0.0,3.1,83,7.5641,14.92484722222222,2015-07,2015,7,summer,Thursday,Heavy Drizzle
2015-07-10,51,23.9,25.4,0.0,0.1,70,13.908455555555555,14.906652777777778,2015-07,2015,7,summer,Friday,Light Drizzle
2015-07-11,3,23.6,25.1,0.0,0.0,65,13.585497222222223,14.887630555555555,2015-07,2015,7,summer,Saturday,Cloudy
2015-07-12,51,24.7,26.9,0.0,0.1,65,13.687125,14.867811111111111,2015-07,2015,7,summer,Sunday,Light Drizzle
2015-07-13,3,24.2,26.2,0.0,0.0,68,12.949499999999999,14.84721388888889,2015-07,2015,7,summer,Monday,Cloudy
2015-07-14,61,22.9,26.0,0.0,6.6,86,10.597288888888889,14.825872222222221,2015-07,2015,7,summer,Tuesday,Light Rain
2015-07-15,61,23.8,26.8,0.0,1.8,83,1.9305555555555556,14.803808333333333,2015-07,2015,7,summer,Wednesday,Light Rain
2015-07-16,3,21.4,21.0,0.0,0.0,55,13.793080555555555,14.781047222222222,2015-07,2015,7,summer,Thursday,Cloudy
2015-07-17,3,21.1,21.7,0.0,0.0,72,12.77148888888889,14.75761388888889,2015-07,2015,7,summer,Friday,Cloudy
2015-07-18,53,24.4,26.7,0.0,2.8,77,11.006913888888889,14.733536111111112,2015-07,2015,7,summer,Saturday,Drizzle
2015-07-19,3,27.2,31.5,0.0,0.0,77,13.176894444444445,14.708763888888889,2015-07,2015,7,summer,Sunday,Cloudy
2015-07-20,51,28.7,32.5,0.0,0.2,68,13.443586111111111,14.683091666666666,2015-07,2015,7,summer,Monday,Light Drizzle
2015-07-21,51,27.8,29.7,0.0,0.3,58,11.825202777777779,14.656544444444444,2015-07,2015,7,summer,Tuesday,Light Drizzle
2015-07-22,3,24.7,23.3,0.0,0.0,45,13.652969444444444,14.629155555555556,2015-07,2015,7,summer,Wednesday,Cloudy
2015-07-23,3,23.7,23.1,0.0,0.0,49,12.947049999999999,14.600975,2015-07,2015,7,summer,Thursday,Cloudy
2015-07-24,3,23.7,23.8,0.0,0.0,51,13.050075,14.572033333333334,2015-07,2015,7,summer,Friday,Cloudy
2015-07-25,3,23.8,24.6,0.0,0.0,60,13.572683333333334,14.542377777777777,2015-07,2015,7,summer,Saturday,Cloudy
2015-07-26,3,25.8,26.8,0.0,0.0,61,13.33821111111111,14.512041666666667,2015-07,2015,7,summer,Sunday,Cloudy
2015-07-27,63,23.9,26.4,0.0,18.3,79,10.942555555555554,14.481066666666665,2015-07,2015,7,summer,Monday,Rain
2015-07-28,3,26.1,29.7,0.0,0.0,73,13.486497222222223,14.449486111111112,2015-07,2015,7,summer,Tuesday,Cloudy
2015-07-29,3,27.5,30.4,0.0,0.0,65,13.456611111111112,14.417341666666667,2015-07,2015,7,summer,Wednesday,Cloudy
2015-07-30,63,26.3,30.0,0.0,8.9,82,9.988144444444444,14.384666666666668,2015-07,2015,7,summer,Thursday,Rain
2015-07-31,3,25.9,27.4,0.0,0.0,61,13.395297222222222,14.3515,2015-07,2015,7,summer,Friday,Cloudy
2015-08-01,51,25.9,26.3,0.0,0.7,54,13.363930555555555,14.31787222222222,2015-08,2015,8,summer,Saturday,Light Drizzle
2015-08-02,3,24.7,25.6,0.0,0.0,57,12.72658888888889,14.283822222222224,2015-08,2015,8,summer,Sunday,Cloudy
2015-08-03,3,26.5,27.2,0.0,0.0,56,12.86326388888889,14.249380555555554,2015-08,2015,8,summer,Monday,Cloudy
2015-08-04,55,26.7,28.0,0.0,1.2,59,13.213680555555555,14.214583333333334,2015-08,2015,8,summer,Tuesday,Heavy Drizzle
2015-08-05,3,25.4,25.4,0.0,0.0,52,12.729430555555554,14.179463888888888,2015-08,2015,8,summer,Wednesday,Cloudy
2015-08-06,3,23.2,23.2,0.0,0.0,53,8.936319444444445,14.14405,2015-08,2015,8,summer,Thursday,Cloudy
2015-08-07,3,23.6,24.5,0.0,0.0,62,11.499791666666667,14.108375,2015-08,2015,8,summer,Friday,Cloudy
2015-08-08,3,23.0,23.9,0.0,0.0,62,8.548291666666666,14.072377777777778,2015-08,2015,8,summer,Saturday,Cloudy
2015-08-09,3,23.2,23.9,0.0,0.0,62,12.26606111111111,14.035791666666666,2015-08,2015,8,summer,Sunday,Cloudy
2015-08-10,3,22.6,23.6,0.0,0.0,69,9.170602777777777,13.998633333333334,2015-08,2015,8,summer,Monday,Cloudy
2015-08-11,63,22.6,24.7,0.0,30.2,86,4.81945,13.960938888888888,2015-08,2015,8,summer,Tuesday,Rain
2015-08-12,3,23.1,23.7,0.0,0.0,68,12.908333333333333,13.92275,2015-08,2015,8,summer,Wednesday,Cloudy
2015-08-13,1,22.4,23.1,0.0,0.0,63,12.94855,13.884102777777777,2015-08,2015,8,summer,Thursday,Mainly Sunny
2015-08-14,0,23.6,24.5,0.0,0.0,61,12.884586111111112,13.845033333333333,2015-08,2015,8,summer,Friday,Sunny
2015-08-15,1,25.4,27.2,0.0,0.0,62,12.517855555555554,13.805577777777778,2015-08,2015,8,summer,Saturday,Mainly Sunny
2015-08-16,2,26.4,28.8,0.0,0.0,63,12.47868611111111,13.765769444444443,2015-08,2015,8,summer,Sunday,Partly Cloudy
2015-08-17,2,27.4,29.7,0.0,0.0,61,12.412322222222222,13.725644444444445,2015-08,2015,8,summer,Monday,Partly Cloudy
2015-08-18,51,26.4,28.8,0.0,0.3,67,12.134402777777778,13.685233333333333,2015-08,2015,8,summer,Tuesday,Light Drizzle
2015-08-19,51,25.2,27.9,0.0,0.1,76,12.223908333333334,13.644575,2015-08,2015,8,summer,Wednesday,Light Drizzle
2015-08-20,51,25.2,27.8,0.0,1.2,79,10.952311111111111,13.603694444444445,2015-08,2015,8,summer,Thursday,Light Drizzle
2015-08-21,53,25.3,28.0,0.0,2.5,74,11.383277777777778,13.562627777777777,2015-08,2015,8,summer,Friday,Drizzle
2015-08-22,51,24.2,24.2,0.0,0.2,53,12.316955555555555,13.521402777777778,2015-08,2015,8,summer,Saturday,Light Drizzle
2015-08-23,51,23.0,25.0,0.0,1.1,75,10.2273,13.480055555555555,2015-08,2015,8,summer,Sunday,Light Drizzle
2015-08-24,3,24.4,27.0,0.0,0.0,73,11.831705555555555,13.438608333333333,2015-08,2015,8,summer,Monday,Cloudy
2015-08-25,55,25.0,27.5,0.0,5.0,74,10.0,13.397094444444445,2015-08,2015,8,summer,Tuesday,Heavy Drizzle
2015-08-26,3,23.5,22.9,0.0,0.0,52,8.248536111111111,13.355541666666666,2015-08,2015,8,summer,Wednesday,Cloudy
2015-08-27,3,22.5,21.9,0.0,0.0,55,7.094947222222222,13.313977777777778,2015-08,2015,8,summer,Thursday,Cloudy
2015-08-28,3,21.9,22.2,0.0,0.0,59,10.399775,13.272336111111112,2015-08,2015,8,summer,Friday,Cloudy
2015-08-29,3,23.1,23.8,0.0,0.0,62,8.97273888888889,13.230341666666668,2015-08,2015,8,summer,Saturday,Cloudy
2015-08-30,3,25.3,26.7,0.0,0.0,62,11.689022222222222,13.187997222222222,2015-08,2015,8,summer,Sunday,Cloudy
2015-08-31,3,27.0,28.1,0.0,0.0,56,10.609063888888889,13.145338888888888,2015-08,2015,8,summer,Monday,Cloudy
2015-09-01,3,25.7,27.9,0.0,0.0,65,12.009702777777777,13.102397222222221,2015-09,2015,9,fall,Tuesday,Cloudy
2015-09-02,3,25.4,28.7,0.0,0.0,76,12.0,13.0592,2015-09,2015,9,fall,Wednesday,Cloudy
2015-09-03,63,26.2,29.3,0.0,6.3,70,11.816377777777777,13.015777777777778,2015-09,2015,9,fall,Thursday,Rain
2015-09-04,51,24.5,27.1,0.0,0.9,79,11.81354722222222,12.97216388888889,2015-09,2015,9,fall,Friday,Light Drizzle
2015-09-05,3,22.0,22.5,0.0,0.0,67,11.920941666666666,12.928383333333333,2015-09,2015,9,fall,Saturday,Cloudy
2015-09-06,3,22.0,23.1,0.0,0.0,68,11.893661111111111,12.88446111111111,2015-09,2015,9,fall,Sunday,Cloudy
2015-09-07,3,24.7,25.8,0.0,0.0,64,11.866244444444446,12.840430555555557,2015-09,2015,9,fall,Monday,Cloudy
2015-09-08,3,27.3,29.0,0.0,0.0,61,11.838719444444445,12.796319444444444,2015-09,2015,9,fall,Tuesday,Cloudy
2015-09-09,51,26.4,29.4,0.0,0.4,75,11.0,12.752152777777777,2015-09,2015,9,fall,Wednesday,Light Drizzle
2015-09-10,63,23.0,26.2,0.0,37.7,90,1.2534555555555555,12.707958333333334,2015-09,2015,9,fall,Thursday,Rain
2015-09-11,55,21.6,22.7,0.0,4.8,79,8.61491388888889,12.66376111111111,2015-09,2015,9,fall,Friday,Heavy Drizzle
2015-09-12,63,21.3,23.1,0.0,10.8,86,7.819358333333333,12.619586111111111,2015-09,2015,9,fall,Saturday,Rain
2015-09-13,55,19.9,20.9,0.0,2.4,84,4.504208333333334,12.575466666666667,2015-09,2015,9,fall,Sunday,Heavy Drizzle
2015-09-14,3,18.0,15.9,0.0,0.0,62,11.645722222222222,12.531419444444445,2015-09,2015,9,fall,Monday,Cloudy
2015-09-15,2,19.7,19.7,0.0,0.0,67,11.602183333333333,12.487477777777777,2015-09,2015,9,fall,Tuesday,Partly Cloudy
2015-09-16,3,21.4,22.8,0.0,0.0,73,11.558716666666665,12.44366388888889,2015-09,2015,9,fall,Wednesday,Cloudy
2015-09-17,3,22.4,23.6,0.0,0.0,68,11.515144444444443,12.399905555555556,2015-09,2015,9,fall,Thursday,Cloudy
2015-09-18,0,21.7,22.7,0.0,0.0,68,11.471269444444445,12.355927777777778,2015-09,2015,9,fall,Friday,Sunny
2015-09-19,2,21.6,23.1,0.0,0.0,78,11.37163611111111,12.311725,2015-09,2015,9,fall,Saturday,Partly Cloudy
2015-09-20,2,20.9,20.2,0.0,0.0,65,11.382708333333333,12.267330555555555,2015-09,2015,9,fall,Sunday,Partly Cloudy
2015-09-21,51,17.4,15.4,0.0,0.1,56,9.183283333333334,12.222772222222224,2015-09,2015,9,fall,Monday,Light Drizzle
2015-09-22,3,18.3,17.2,0.0,0.0,65,5.79195,12.178077777777778,2015-09,2015,9,fall,Tuesday,Cloudy
2015-09-23,3,18.9,18.4,0.0,0.0,65,11.248247222222222,12.133277777777778,2015-09,2015,9,fall,Wednesday,Cloudy
2015-09-24,3,19.7,19.2,0.0,0.0,64,11.084344444444444,12.088391666666666,2015-09,2015,9,fall,Thursday,Cloudy
2015-09-25,3,18.9,18.2,0.0,0.0,67,10.245894444444446,12.043452777777778,2015-09,2015,9,fall,Friday,Cloudy
2015-09-26,3,17.4,16.0,0.0,0.0,67,9.287808333333334,11.998491666666666,2015-09,2015,9,fall,Saturday,Cloudy
2015-09-27,3,17.3,16.7,0.0,0.0,73,6.734594444444444,11.953527777777778,2015-09,2015,9,fall,Sunday,Cloudy
2015-09-28,51,20.1,21.7,0.0,0.1,84,9.38751388888889,11.908591666666666,2015-09,2015,9,fall,Monday,Light Drizzle
2015-09-29,63,21.5,24.4,0.0,6.6,91,3.834513888888889,11.863711111111112,2015-09,2015,9,fall,Tuesday,Rain
2015-09-30,63,20.9,21.7,0.0,23.7,87,4.365419444444444,11.818913888888888,2015-09,2015,9,fall,Wednesday,Rain
2015-10-01,51,14.8,12.0,0.0,1.3,72,0.0,11.774227777777778,2015-10,2015,10,fall,Thursday,Light Drizzle
2015-10-02,61,10.9,7.4,0.0,27.2,87,0.0,11.729683333333334,2015-10,2015,10,fall,Friday,Light Rain
2015-10-03,53,11.1,7.0,0.0,2.2,82,0.0,11.685302777777776,2015-10,2015,10,fall,Saturday,Drizzle
2015-10-04,51,13.1,9.9,0.0,0.1,70,7.123258333333333,11.641116666666665,2015-10,2015,10,fall,Sunday,Light Drizzle
2015-10-05,3,13.4,11.4,0.0,0.0,74,9.401955555555556,11.597152777777778,2015-10,2015,10,fall,Monday,Cloudy
2015-10-06,3,14.7,13.9,0.0,0.0,74,10.604033333333332,11.553444444444445,2015-10,2015,10,fall,Tuesday,Cloudy
2015-10-07,3,16.2,15.6,0.0,0.0,76,10.274830555555555,11.50991111111111,2015-10,2015,10,fall,Wednesday,Cloudy
2015-10-08,3,15.5,15.1,0.0,0.0,79,8.109836111111111,11.46625,2015-10,2015,10,fall,Thursday,Cloudy
2015-10-09,63,18.4,18.6,0.0,6.9,83,9.940966666666668,11.422461111111112,2015-10,2015,10,fall,Friday,Rain
2015-10-10,3,13.3,11.0,0.0,0.0,65,10.481383333333333,11.378580555555555,2015-10,2015,10,fall,Saturday,Cloudy
2015-10-11,3,13.2,11.4,0.0,0.0,72,10.436005555555557,11.334638888888888,2015-10,2015,10,fall,Sunday,Cloudy
2015-10-12,0,15.1,14.2,0.0,0.0,76,10.390530555555557,11.290663888888888,2015-10,2015,10,fall,Monday,Sunny
2015-10-13,3,16.8,16.5,0.0,0.0,80,9.336122222222222,11.246694444444444,2015-10,2015,10,fall,Tuesday,Cloudy
2015-10-14,3,15.2,13.5,0.0,0.0,72,7.4240305555555555,11.202758333333334,2015-10,2015,10,fall,Wednesday,Cloudy
2015-10-15,3,12.7,10.2,0.0,0.0,64,8.855038888888888,11.158888888888889,2015-10,2015,10,fall,Thursday,Cloudy
2015-10-16,2,12.9,9.9,0.0,0.0,61,9.858933333333335,11.115119444444444,2015-10,2015,10,fall,Friday,Partly Cloudy
2015-10-17,2,9.4,5.2,0.0,0.0,57,10.136275,11.071483333333333,2015-10,2015,10,fall,Saturday,Partly Cloudy
2015-10-18,2,5.6,0.8,0.0,0.0,50,10.101755555555556,11.028016666666668,2015-10,2015,10,fall,Sunday,Partly Cloudy
2015-10-19,1,5.5,1.5,0.0,0.0,57,10.038475,10.98475,2015-10,2015,10,fall,Monday,Mainly Sunny
2015-10-20,2,12.4,8.8,0.0,0.0,58,9.867758333333333,10.941725,2015-10,2015,10,fall,Tuesday,Partly Cloudy
2015-10-21,3,15.1,13.8,0.0,0.0,69,9.86442777777778,10.898972222222223,2015-10,2015,10,fall,Wednesday,Cloudy
2015-10-22,53,15.9,14.3,0.0,0.5,69,9.758433333333333,10.856527777777778,2015-10,2015,10,fall,Thursday,Drizzle
2015-10-23,2,12.3,8.8,0.0,0.0,55,9.778575,10.814433333333334,2015-10,2015,10,fall,Friday,Partly Cloudy
2015-10-24,3,9.3,6.4,0.0,0.0,69,4.049166666666666,10.772722222222223,2015-10,2015,10,fall,Saturday,Cloudy
2015-10-25,51,14.1,11.7,0.0,0.1,69,1.3982805555555557,10.73143611111111,2015-10,2015,10,fall,Sunday,Light Drizzle
2015-10-26,3,9.8,7.1,0.0,0.0,62,9.547275,10.690613888888889,2015-10,2015,10,fall,Monday,Cloudy
2015-10-27,3,9.6,7.0,0.0,0.0,72,4.907972222222223,10.650177777777778,2015-10,2015,10,fall,Tuesday,Cloudy
2015-10-28,63,14.8,12.7,0.0,17.7,85,0.0,10.609788888888888,2015-10,2015,10,fall,Wednesday,Rain
2015-10-29,63,17.6,16.0,0.0,8.1,73,7.695188888888889,10.569452777777778,2015-10,2015,10,fall,Thursday,Rain
2015-10-30,1,10.9,7.1,0.0,0.0,56,9.475066666666667,10.529213888888888,2015-10,2015,10,fall,Friday,Mainly Sunny
2015-10-31,3,8.0,5.4,0.0,0.0,69,9.150580555555555,10.489102777777777,2015-10,2015,10,fall,Saturday,Cloudy
2015-11-01,51,12.9,10.8,0.0,0.2,75,5.0,10.449161111111112,2015-11,2015,11,fall,Sunday,Light Drizzle
2015-11-02,3,12.8,11.4,0.0,0.0,75,5.4937805555555554,10.409430555555554,2015-11,2015,11,fall,Monday,Cloudy
2015-11-03,3,13.6,12.5,0.0,0.0,77,9.336658333333334,10.369952777777778,2015-11,2015,11,fall,Tuesday,Cloudy
2015-11-04,0,13.3,12.3,0.0,0.0,84,9.27128611111111,10.330766666666667,2015-11,2015,11,fall,Wednesday,Sunny
2015-11-05,3,15.5,16.0,0.0,0.0,92,7.026355555555556,10.291913888888889,2015-11,2015,11,fall,Thursday,Cloudy
2015-11-06,3,18.6,19.4,0.0,0.0,90,2.0127416666666664,10.253438888888889,2015-11,2015,11,fall,Friday,Cloudy
2015-11-07,3,15.3,14.0,0.0,0.0,71,3.7433055555555557,10.215383333333333,2015-11,2015,11,fall,Saturday,Cloudy
2015-11-08,3,10.1,6.8,0.0,0.0,58,9.118302777777778,10.177797222222223,2015-11,2015,11,fall,Sunday,Cloudy
2015-11-09,3,10.2,8.1,0.0,0.0,69,8.316819444444445,10.140722222222221,2015-11,2015,11,fall,Monday,Cloudy
2015-11-10,51,12.4,10.2,0.0,1.2,87,1.0041972222222222,10.104205555555556,2015-11,2015,11,fall,Tuesday,Light Drizzle
2015-11-11,55,10.8,8.5,0.0,3.7,86,0.8908166666666667,10.068294444444444,2015-11,2015,11,fall,Wednesday,Heavy Drizzle
2015-11-12,55,11.8,10.3,0.0,3.8,88,0.0,10.033038888888889,2015-11,2015,11,fall,Thursday,Heavy Drizzle
2015-11-13,3,10.7,5.8,0.0,0.0,56,8.875702777777777,9.998486111111111,2015-11,2015,11,fall,Friday,Cloudy
2015-11-14,3,6.5,1.1,0.0,0.0,52,6.482508333333333,9.964686111111112,2015-11,2015,11,fall,Saturday,Cloudy
2015-11-15,2,7.3,3.5,0.0,0.0,65,8.846394444444444,9.931691666666666,2015-11,2015,11,fall,Sunday,Partly Cloudy
2015-11-16,0,11.2,8.7,0.0,0.0,70,8.810516666666667,9.89943888888889,2015-11,2015,11,fall,Monday,Sunny
2015-11-17,2,7.1,3.6,0.0,0.0,66,8.788411111111111,9.8676,2015-11,2015,11,fall,Tuesday,Partly Cloudy
2015-11-18,3,10.4,7.8,0.0,0.0,74,5.806519444444445,9.836183333333334,2015-11,2015,11,fall,Wednesday,Cloudy
2015-11-19,63,15.1,13.4,0.0,21.8,85,1.523463888888889,9.805227777777779,2015-11,2015,11,fall,Thursday,Rain
2015-11-20,61,11.9,9.4,0.0,3.6,69,8.71268888888889,9.774775,2015-11,2015,11,fall,Friday,Light Rain
2015-11-21,3,7.0,3.6,0.0,0.0,65,8.68206111111111,9.744861111111112,2015-11,2015,11,fall,Saturday,Cloudy
2015-11-22,51,9.2,6.1,0.0,0.5,69,2.359986111111111,9.715530555555556,2015-11,2015,11,fall,Sunday,Light Drizzle
2015-11-23,3,3.3,-2.1,0.0,0.0,49,8.642930555555555,9.686819444444446,2015-11,2015,11,fall,Monday,Cloudy
2015-11-24,3,2.3,-1.5,0.0,0.0,63,8.620633333333332,9.658774999999999,2015-11,2015,11,fall,Tuesday,Cloudy
2015-11-25,2,4.0,0.9,0.0,0.0,71,8.600441666666667,9.63143611111111,2015-11,2015,11,fall,Wednesday,Partly Cloudy
2015-11-26,3,9.4,7.3,0.0,0.0,75,8.580458333333334,9.60484722222222,2015-11,2015,11,fall,Thursday,Cloudy
2015-11-27,3,10.7,8.9,0.0,0.0,88,8.560716666666668,9.57905,2015-11,2015,11,fall,Friday,Cloudy
2015-11-28,53,10.7,9.3,0.0,1.7,92,0.0,9.55408888888889,2015-11,2015,11,fall,Saturday,Drizzle
2015-11-29,3,5.7,2.1,0.0,0.0,67,6.923891666666666,9.530008333333333,2015-11,2015,11,fall,Sunday,Cloudy
2015-11-30,3,4.4,0.4,0.0,0.0,70,6.458136111111111,9.506852777777777,2015-11,2015,11,fall,Monday,Cloudy
2015-12-01,55,8.3,5.5,0.0,12.9,89,0.0,9.484666666666667,2015-12,2015,12,winter,Tuesday,Heavy Drizzle
2015-12-02,53,10.1,9.3,0.0,9.6,97,0.0,9.463494444444445,2015-12,2015,12,winter,Wednesday,Drizzle
2015-12-03,3,8.2,4.2,0.0,0.0,70,8.413597222222222,9.443383333333333,2015-12,2015,12,winter,Thursday,Cloudy
2015-12-04,3,6.0,2.6,0.0,0.0,70,8.281008333333334,9.424377777777778,2015-12,2015,12,winter,Friday,Cloudy
2015-12-05,0,4.5,1.7,0.0,0.0,79,8.372697222222222,9.406522222222224,2015-12,2015,12,winter,Saturday,Sunny
2015-12-06,3,5.0,2.2,0.0,0.0,81,8.354158333333334,9.389791666666667,2015-12,2015,12,winter,Sunday,Cloudy
2015-12-07,3,5.8,3.1,0.0,0.0,80,8.069916666666668,9.373983333333332,2015-12,2015,12,winter,Monday,Cloudy
2015-12-08,3,5.7,2.7,0.0,0.0,77,7.498838888888889,9.3591,2015-12,2015,12,winter,Tuesday,Cloudy
2015-12-09,3,7.1,4.6,0.0,0.0,80,7.533594444444444,9.345155555555555,2015-12,2015,12,winter,Wednesday,Cloudy
2015-12-10,51,9.6,8.0,0.0,0.1,88,8.008544444444444,9.332169444444444,2015-12,2015,12,winter,Thursday,Light Drizzle
2015-12-11,3,9.9,8.1,0.0,0.0,89,7.146772222222222,9.320155555555555,2015-12,2015,12,winter,Friday,Cloudy
2015-12-12,3,11.5,10.4,0.0,0.0,88,6.234466666666667,9.309133333333333,2015-12,2015,12,winter,Saturday,Cloudy
2015-12-13,3,12.1,11.2,0.0,0.0,92,7.3227416666666665,9.299116666666666,2015-12,2015,12,winter,Sunday,Cloudy
2015-12-14,61,13.5,12.9,0.0,4.3,93,1.4546805555555558,9.290125,2015-12,2015,12,winter,Monday,Light Rain
2015-12-15,53,13.9,10.8,0.0,1.9,70,8.140263888888889,9.282172222222222,2015-12,2015,12,winter,Tuesday,Drizzle
2015-12-16,3,8.0,5.1,0.0,0.0,71,7.1713555555555555,9.275272222222224,2015-12,2015,12,winter,Wednesday,Cloudy
2015-12-17,63,10.8,9.7,0.0,19.0,93,0.0,9.269441666666665,2015-12,2015,12,winter,Thursday,Rain
2015-12-18,51,8.1,5.0,0.0,0.1,76,1.563086111111111,9.264691666666666,2015-12,2015,12,winter,Friday,Light Drizzle
2015-12-19,3,2.3,-3.6,0.0,0.0,50,7.156908333333333,9.261041666666667,2015-12,2015,12,winter,Saturday,Cloudy
2015-12-20,3,1.7,-2.6,0.0,0.0,61,8.125508333333334,9.2585,2015-12,2015,12,winter,Sunday,Cloudy
2015-12-21,3,6.4,2.7,0.0,0.0,72,1.0,9.257080555555556,2015-12,2015,12,winter,Monday,Cloudy
2015-12-22,61,11.8,10.4,0.0,7.2,93,0.0,9.256794444444445,2015-12,2015,12,winter,Tuesday,Light Rain
2015-12-23,63,11.5,10.7,0.0,21.3,99,0.0,9.257655555555555,2015-12,2015,12,winter,Wednesday,Rain
2015-12-24,63,17.7,18.0,0.0,4.0,94,0.023991666666666668,9.259675,2015-12,2015,12,winter,Thursday,Rain
2015-12-25,61,13.9,14.3,0.0,3.8,96,2.882633333333333,9.262863888888889,2015-12,2015,12,winter,Friday,Light Rain
2015-12-26,3,9.9,7.0,0.0,0.0,70,0.0,9.267241666666667,2015-12,2015,12,winter,Saturday,Cloudy
2015-12-27,61,12.0,10.4,0.0,4.8,92,0.0,9.272841666666668,2015-12,2015,12,winter,Sunday,Light Rain
2015-12-28,51,4.4,-0.5,0.0,0.3,61,5.567833333333334,9.279647222222223,2015-12,2015,12,winter,Monday,Light Drizzle
2015-12-29,61,6.3,2.9,0.0,10.7,90,0.0,9.28763611111111,2015-12,2015,12,winter,Tuesday,Light Rain
2015-12-30,61,7.0,4.8,0.0,1.7,89,0.0,9.296775,2015-12,2015,12,winter,Wednesday,Light Rain
2015-12-31,61,7.5,4.7,0.0,2.4,80,6.349558333333333,9.307047222222224,2015-12,2015,12,winter,Thursday,Light Rain
2016-01-01,3,3.4,-1.1,0.0,0.0,64,7.495441666666666,9.318422222222223,2016-01,2016,1,winter,Friday,Cloudy
2016-01-02,3,1.2,-3.5,0.0,0.0,61,8.113152777777778,9.330872222222222,2016-01,2016,1,winter,Saturday,Cloudy
2016-01-03,3,2.1,-2.4,0.0,0.0,67,8.117083333333333,9.344375,2016-01,2016,1,winter,Sunday,Cloudy
2016-01-04,2,-2.3,-8.3,0.0,0.0,52,8.095994444444445,9.358897222222222,2016-01,2016,1,winter,Monday,Partly Cloudy
2016-01-05,0,-5.9,-11.7,0.0,0.0,40,8.19305,9.374416666666667,2016-01,2016,1,winter,Tuesday,Sunny
2016-01-06,0,-2.5,-7.0,0.0,0.0,56,8.219838888888889,9.390905555555555,2016-01,2016,1,winter,Wednesday,Sunny
2016-01-07,3,0.3,-3.2,0.0,0.0,60,7.652380555555555,9.408336111111112,2016-01,2016,1,winter,Thursday,Cloudy
2016-01-08,3,2.6,-1.0,0.0,0.0,79,5.059608333333333,9.426680555555556,2016-01,2016,1,winter,Friday,Cloudy
