day,weather_code,humidity,temperature,feels_like,rain,snowfall,sunshine_hours,daylight_hours,month_year,year,month_num,season,day_of_week,weather_description
2015-07-15,1,49,18.4,17.2,0.0,0.0,13.732266666666668,14.803808333333333,2015-07,2015,7,summer,Wednesday,Mainly Sunny
2015-07-16,2,54,18.3,17.6,0.0,0.0,13.720197222222222,14.781047222222222,2015-07,2015,7,summer,Thursday,Partly Cloudy
2015-07-17,61,73,16.2,16.3,2.8,0.0,13.20486111111111,14.75761388888889,2015-07,2015,7,summer,Friday,Light Rain
2015-07-18,61,81,14.8,14.9,3.4,0.0,11.730808333333334,14.733536111111112,2015-07,2015,7,summer,Saturday,Light Rain
2015-07-19,53,82,13.7,13.2,3.3,0.0,10.386319444444444,14.708763888888889,2015-07,2015,7,summer,Sunday,Drizzle
2015-07-20,53,77,15.5,15.6,1.6,0.0,9.975124999999998,14.683091666666666,2015-07,2015,7,summer,Monday,Drizzle
2015-07-21,61,76,15.0,14.8,1.8,0.0,11.379422222222221,14.656544444444444,2015-07,2015,7,summer,Tuesday,Light Rain
2015-07-22,51,76,14.7,14.3,0.3,0.0,12.697969444444444,14.629155555555556,2015-07,2015,7,summer,Wednesday,Light Drizzle
2015-07-23,51,76,15.7,15.8,0.3,0.0,13.068516666666667,14.600975,2015-07,2015,7,summer,Thursday,Light Drizzle
2015-07-24,51,73,15.6,15.4,0.6,0.0,13.108511111111111,14.572033333333334,2015-07,2015,7,summer,Friday,Light Drizzle
2015-07-25,51,74,13.3,12.2,0.6,0.0,13.330972222222222,14.542377777777777,2015-07,2015,7,summer,Saturday,Light Drizzle
2015-07-26,1,61,14.8,13.8,0.0,0.0,13.542277777777777,14.512041666666667,2015-07,2015,7,summer,Sunday,Mainly Sunny
2015-07-27,3,58,15.3,14.1,0.0,0.0,11.81195,14.481066666666665,2015-07,2015,7,summer,Monday,Cloudy
2015-07-28,53,87,11.3,10.5,7.6,0.0,3.440491666666667,14.449486111111112,2015-07,2015,7,summer,Tuesday,Drizzle
2015-07-29,51,70,11.6,10.2,0.8,0.0,11.276608333333334,14.417341666666667,2015-07,2015,7,summer,Wednesday,Light Drizzle
2015-07-30,3,61,13.1,11.6,0.0,0.0,13.27941388888889,14.384666666666668,2015-07,2015,7,summer,Thursday,Cloudy
2015-07-31,61,75,12.8,11.9,11.2,0.0,8.648586111111111,14.3515,2015-07,2015,7,summer,Friday,Light Rain
2015-08-01,55,86,12.6,12.4,6.8,0.0,6.736633333333334,14.31787222222222,2015-08,2015,8,summer,Saturday,Heavy Drizzle
2015-08-02,63,86,13.8,13.8,10.3,0.0,12.071825,14.283822222222224,2015-08,2015,8,summer,Sunday,Rain
2015-08-03,53,77,14.4,14.1,3.1,0.0,11.87965,14.249380555555554,2015-08,2015,8,summer,Monday,Drizzle
2015-08-04,51,66,13.7,12.4,0.6,0.0,13.074113888888888,14.214583333333334,2015-08,2015,8,summer,Tuesday,Light Drizzle
2015-08-05,51,62,12.6,10.9,0.2,0.0,13.085352777777777,14.179463888888888,2015-08,2015,8,summer,Wednesday,Light Drizzle
2015-08-06,3,56,13.6,11.9,0.0,0.0,13.063086111111112,14.14405,2015-08,2015,8,summer,Thursday,Cloudy
2015-08-07,51,55,13.7,12.0,0.2,0.0,12.978694444444445,14.108375,2015-08,2015,8,summer,Friday,Light Drizzle
2015-08-08,51,55,12.1,10.1,0.2,0.0,12.956772222222222,14.072377777777778,2015-08,2015,8,summer,Saturday,Light Drizzle
2015-08-09,2,60,11.6,10.0,0.0,0.0,12.715783333333333,14.035791666666666,2015-08,2015,8,summer,Sunday,Partly Cloudy
2015-08-10,53,69,9.4,7.3,2.1,0.0,12.796730555555557,13.998633333333334,2015-08,2015,8,summer,Monday,Drizzle
2015-08-11,0,49,8.6,5.8,0.0,0.0,12.886433333333335,13.960938888888888,2015-08,2015,8,summer,Tuesday,Sunny
2015-08-12,0,43,11.3,8.7,0.0,0.0,12.807852777777777,13.92275,2015-08,2015,8,summer,Wednesday,Sunny
2015-08-13,1,48,12.3,10.0,0.0,0.0,12.757947222222223,13.884102777777777,2015-08,2015,8,summer,Thursday,Mainly Sunny
2015-08-14,51,56,10.0,7.3,0.3,0.0,12.734222222222222,13.845033333333333,2015-08,2015,8,summer,Friday,Light Drizzle
2015-08-15,1,45,11.8,9.3,0.0,0.0,12.661577777777778,13.805577777777778,2015-08,2015,8,summer,Saturday,Mainly Sunny
2015-08-16,51,50,11.9,9.4,0.1,0.0,12.6046,13.765769444444443,2015-08,2015,8,summer,Sunday,Light Drizzle
2015-08-17,1,47,12.0,9.5,0.0,0.0,12.522836111111111,13.725644444444445,2015-08,2015,8,summer,Monday,Mainly Sunny
2015-08-18,1,45,13.5,11.2,0.0,0.0,12.569394444444445,13.685233333333333,2015-08,2015,8,summer,Tuesday,Mainly Sunny
2015-08-19,51,53,14.0,12.3,0.3,0.0,12.396088888888888,13.644575,2015-08,2015,8,summer,Wednesday,Light Drizzle
2015-08-20,53,60,13.0,11.3,1.0,0.0,12.222972222222221,13.603694444444445,2015-08,2015,8,summer,Thursday,Drizzle
2015-08-21,3,47,14.0,12.0,0.0,0.0,12.356094444444444,13.562627777777777,2015-08,2015,8,summer,Friday,Cloudy
2015-08-22,63,82,8.8,7.1,24.5,0.0,10.046797222222223,13.521402777777778,2015-08,2015,8,summer,Saturday,Rain
2015-08-23,51,71,8.4,6.4,2.8,0.0,11.0,13.480055555555555,2015-08,2015,8,summer,Sunday,Light Drizzle
2015-08-24,2,63,9.4,7.2,0.0,0.0,12.041047222222222,13.438608333333333,2015-08,2015,8,summer,Monday,Partly Cloudy
2015-08-25,73,64,10.6,8.6,11.8,0.98,9.0,13.397094444444445,2015-08,2015,8,summer,Tuesday,Snow
2015-08-26,75,71,5.2,2.3,2.3,1.12,10.123588888888888,13.355541666666666,2015-08,2015,8,summer,Wednesday,Heavy Snow
2015-08-27,61,71,8.6,6.6,12.1,0.0,9.898291666666665,13.313977777777778,2015-08,2015,8,summer,Thursday,Light Rain
2015-08-28,71,83,6.1,4.1,6.5,0.21,10.381613888888888,13.272336111111112,2015-08,2015,8,summer,Friday,Light Snow
2015-08-29,51,75,6.4,4.1,0.4,0.0,12.0,13.230341666666668,2015-08,2015,8,summer,Saturday,Light Drizzle
2015-08-30,61,80,6.2,4.2,3.4,0.0,12.0,13.187997222222222,2015-08,2015,8,summer,Sunday,Light Rain
2015-08-31,53,71,6.8,4.5,0.8,0.0,12.007922222222222,13.145338888888888,2015-08,2015,8,summer,Monday,Drizzle
2015-09-01,1,60,7.4,4.8,0.0,0.0,12.0,13.102397222222221,2015-09,2015,9,autumn,Tuesday,Mainly Sunny
2015-09-02,71,71,8.0,5.9,2.3,0.07,10.174777777777777,13.0592,2015-09,2015,9,autumn,Wednesday,Light Snow
2015-09-03,55,87,5.1,2.9,4.8,0.0,11.100636111111111,13.015777777777778,2015-09,2015,9,autumn,Thursday,Heavy Drizzle
2015-09-04,2,67,7.7,5.5,0.0,0.0,11.980297222222221,12.97216388888889,2015-09,2015,9,autumn,Friday,Partly Cloudy
2015-09-05,53,73,6.2,3.8,1.5,0.0,11.964608333333333,12.928383333333333,2015-09,2015,9,autumn,Saturday,Drizzle
2015-09-06,71,79,5.3,2.8,5.1,0.28,11.948888888888888,12.88446111111111,2015-09,2015,9,autumn,Sunday,Light Snow
2015-09-07,51,64,5.2,2.2,1.1,0.0,11.93313888888889,12.840430555555557,2015-09,2015,9,autumn,Monday,Light Drizzle
2015-09-08,51,59,6.1,3.1,0.1,0.0,11.909197222222222,12.796319444444444,2015-09,2015,9,autumn,Tuesday,Light Drizzle
2015-09-09,1,56,9.5,7.0,0.0,0.0,11.865802777777777,12.752152777777777,2015-09,2015,9,autumn,Wednesday,Mainly Sunny
2015-09-10,3,56,10.6,8.1,0.0,0.0,11.82231111111111,12.707958333333334,2015-09,2015,9,autumn,Thursday,Cloudy
2015-09-11,2,55,9.5,6.9,0.0,0.0,11.778741666666667,12.66376111111111,2015-09,2015,9,autumn,Friday,Partly Cloudy
2015-09-12,51,55,9.4,6.9,0.1,0.0,11.735125,12.619586111111111,2015-09,2015,9,autumn,Saturday,Light Drizzle
2015-09-13,73,77,6.3,3.6,9.6,1.96,10.0,12.575466666666667,2015-09,2015,9,autumn,Sunday,Snow
2015-09-14,51,73,4.1,1.1,1.7,0.0,11.647855555555555,12.531419444444445,2015-09,2015,9,autumn,Monday,Light Drizzle
2015-09-15,0,55,4.7,1.5,0.0,0.0,11.604252777777777,12.487477777777777,2015-09,2015,9,autumn,Tuesday,Sunny
2015-09-16,1,56,7.1,4.3,0.0,0.0,11.560702777777777,12.44366388888889,2015-09,2015,9,autumn,Wednesday,Mainly Sunny
2015-09-17,53,66,6.9,4.4,0.8,0.0,11.517172222222221,12.399905555555556,2015-09,2015,9,autumn,Thursday,Drizzle
2015-09-18,51,61,8.2,5.9,0.3,0.0,10.809569444444444,12.355927777777778,2015-09,2015,9,autumn,Friday,Light Drizzle
2015-09-19,73,96,2.8,0.4,12.1,3.29,1.183286111111111,12.311725,2015-09,2015,9,autumn,Saturday,Snow
2015-09-20,73,66,0.8,-2.8,0.6,0.28,10.666305555555555,12.267330555555555,2015-09,2015,9,autumn,Sunday,Snow
2015-09-21,0,59,3.7,0.6,0.0,0.0,11.340288888888889,12.222772222222224,2015-09,2015,9,autumn,Monday,Sunny
2015-09-22,0,62,5.3,2.6,0.0,0.0,11.295466666666666,12.178077777777778,2015-09,2015,9,autumn,Tuesday,Sunny
2015-09-23,1,66,4.6,1.6,0.0,0.0,11.250461111111113,12.133277777777778,2015-09,2015,9,autumn,Wednesday,Mainly Sunny
2015-09-24,1,59,5.1,2.1,0.0,0.0,11.205297222222223,12.088391666666666,2015-09,2015,9,autumn,Thursday,Mainly Sunny
2015-09-25,53,69,2.7,-0.4,1.7,0.0,11.082252777777779,12.043452777777778,2015-09,2015,9,autumn,Friday,Drizzle
2015-09-26,0,59,2.3,-1.1,0.0,0.0,11.056672222222222,11.998491666666666,2015-09,2015,9,autumn,Saturday,Sunny
2015-09-27,1,63,2.7,-0.5,0.0,0.0,10.899463888888889,11.953527777777778,2015-09,2015,9,autumn,Sunday,Mainly Sunny
2015-09-28,51,61,2.1,-1.4,1.3,0.0,10.751130555555555,11.908591666666666,2015-09,2015,9,autumn,Monday,Light Drizzle
2015-09-29,3,50,4.8,1.2,0.0,0.0,10.296022222222222,11.863711111111112,2015-09,2015,9,autumn,Tuesday,Cloudy
2015-09-30,3,47,4.3,0.1,0.0,0.0,10.684075,11.818913888888888,2015-09,2015,9,autumn,Wednesday,Cloudy
2015-10-01,1,54,3.6,0.2,0.0,0.0,10.69205,11.774227777777778,2015-10,2015,10,autumn,Thursday,Mainly Sunny
2015-10-02,51,53,5.0,1.7,0.5,0.0,10.207719444444445,11.729683333333334,2015-10,2015,10,autumn,Friday,Light Drizzle
2015-10-03,73,80,3.4,0.7,3.3,0.21,10.405005555555555,11.685302777777776,2015-10,2015,10,autumn,Saturday,Snow
2015-10-04,71,70,5.9,3.3,2.0,0.49,9.0,11.641116666666665,2015-10,2015,10,autumn,Sunday,Light Snow
2015-10-05,71,85,2.9,0.2,3.0,0.35,8.876691666666666,11.597152777777778,2015-10,2015,10,autumn,Monday,Light Snow
2015-10-06,51,64,4.9,1.8,0.1,0.0,10.324677777777778,11.553444444444445,2015-10,2015,10,autumn,Tuesday,Light Drizzle
2015-10-07,2,55,6.0,2.7,0.0,0.0,10.288511111111111,11.50991111111111,2015-10,2015,10,autumn,Wednesday,Partly Cloudy
2015-10-08,1,53,6.5,3.2,0.0,0.0,10.253508333333333,11.46625,2015-10,2015,10,autumn,Thursday,Mainly Sunny
2015-10-09,3,54,6.9,3.7,0.0,0.0,10.159933333333333,11.422461111111112,2015-10,2015,10,autumn,Friday,Cloudy
2015-10-10,3,52,8.6,5.6,0.0,0.0,10.129286111111112,11.378580555555555,2015-10,2015,10,autumn,Saturday,Cloudy
2015-10-11,73,72,7.1,4.8,11.9,2.59,9.289108333333333,11.334638888888888,2015-10,2015,10,autumn,Sunday,Snow
2015-10-12,71,83,1.5,-1.4,3.3,0.49,8.161819444444443,11.290663888888888,2015-10,2015,10,autumn,Monday,Light Snow
2015-10-13,3,67,4.7,2.0,0.0,0.0,10.098747222222222,11.246694444444444,2015-10,2015,10,autumn,Tuesday,Cloudy
2015-10-14,73,82,3.7,1.1,5.8,2.1,9.776877777777779,11.202758333333334,2015-10,2015,10,autumn,Wednesday,Snow
2015-10-15,71,83,2.2,-0.7,2.5,0.28,5.882922222222223,11.158888888888889,2015-10,2015,10,autumn,Thursday,Light Snow
2015-10-16,73,81,5.0,2.4,11.9,3.01,6.517566666666667,11.115119444444444,2015-10,2015,10,autumn,Friday,Snow
2015-10-17,71,82,3.3,0.7,2.0,0.35,8.799830555555555,11.071483333333333,2015-10,2015,10,autumn,Saturday,Light Snow
2015-10-18,73,96,0.0,-2.7,3.8,3.15,0.27686666666666665,11.028016666666668,2015-10,2015,10,autumn,Sunday,Snow
2015-10-19,73,91,-2.8,-6.0,0.0,1.61,1.576913888888889,10.98475,2015-10,2015,10,autumn,Monday,Snow
2015-10-20,2,64,-4.2,-8.1,0.0,0.0,9.83698888888889,10.941725,2015-10,2015,10,autumn,Tuesday,Partly Cloudy
2015-10-21,71,56,-0.7,-4.2,0.0,0.28,8.811613888888889,10.898972222222223,2015-10,2015,10,autumn,Wednesday,Light Snow
2015-10-22,75,91,-2.8,-6.1,0.1,21.35,0.13338611111111112,10.856527777777778,2015-10,2015,10,autumn,Thursday,Heavy Snow
2015-10-23,73,79,-10.7,-14.9,0.0,1.82,1.0,10.814433333333334,2015-10,2015,10,autumn,Friday,Snow
2015-10-24,0,49,-13.7,-18.8,0.0,0.0,9.737652777777779,10.772722222222223,2015-10,2015,10,autumn,Saturday,Sunny
2015-10-25,3,55,-6.3,-11.2,0.0,0.0,9.713838888888889,10.73143611111111,2015-10,2015,10,autumn,Sunday,Cloudy
2015-10-26,3,61,-5.6,-9.8,0.0,0.0,9.122041666666666,10.690613888888889,2015-10,2015,10,autumn,Monday,Cloudy
2015-10-27,3,60,-6.8,-10.9,0.0,0.0,9.667622222222223,10.650177777777778,2015-10,2015,10,autumn,Tuesday,Cloudy
2015-10-28,3,57,-4.0,-8.0,0.0,0.0,9.621105555555557,10.609788888888888,2015-10,2015,10,autumn,Wednesday,Cloudy
2015-10-29,3,59,-2.0,-6.2,0.0,0.0,9.622438888888889,10.569452777777778,2015-10,2015,10,autumn,Thursday,Cloudy
2015-10-30,3,62,-2.0,-5.9,0.0,0.0,9.588541666666666,10.529213888888888,2015-10,2015,10,autumn,Friday,Cloudy
2015-10-31,73,59,1.3,-2.3,0.4,0.35,7.861711111111111,10.489102777777777,2015-10,2015,10,autumn,Saturday,Snow
2015-11-01,75,94,-1.8,-4.9,2.9,14.28,1.2607388888888889,10.449161111111112,2015-11,2015,11,autumn,Sunday,Heavy Snow
2015-11-02,73,83,-6.4,-10.2,0.0,2.8,2.6243305555555554,10.409430555555554,2015-11,2015,11,autumn,Monday,Snow
2015-11-03,73,89,-5.2,-8.4,0.0,5.74,0.5414722222222222,10.369952777777778,2015-11,2015,11,autumn,Tuesday,Snow
2015-11-04,3,80,-8.5,-12.2,0.0,0.0,8.27656111111111,10.330766666666667,2015-11,2015,11,autumn,Wednesday,Cloudy
2015-11-05,73,83,-6.9,-10.6,0.0,6.16,6.518030555555556,10.291913888888889,2015-11,2015,11,autumn,Thursday,Snow
2015-11-06,3,55,-8.5,-12.9,0.0,0.0,9.050097222222222,10.253438888888889,2015-11,2015,11,autumn,Friday,Cloudy
2015-11-07,73,55,-8.1,-12.3,0.0,1.47,8.402133333333333,10.215383333333333,2015-11,2015,11,autumn,Saturday,Snow
2015-11-08,73,82,-9.3,-13.3,0.0,2.31,3.275661111111111,10.177797222222223,2015-11,2015,11,autumn,Sunday,Snow
2015-11-09,3,60,-9.8,-14.2,0.0,0.0,9.101238888888888,10.140722222222221,2015-11,2015,11,autumn,Monday,Cloudy
2015-11-10,71,61,-6.4,-10.9,1.1,0.21,8.8356,10.104205555555556,2015-11,2015,11,autumn,Tuesday,Light Snow
2015-11-11,71,65,-2.9,-7.0,0.8,0.77,6.628183333333333,10.068294444444444,2015-11,2015,11,autumn,Wednesday,Light Snow
2015-11-12,75,81,-1.8,-5.1,1.5,7.84,2.7314222222222226,10.033038888888889,2015-11,2015,11,autumn,Thursday,Heavy Snow
2015-11-13,75,88,-4.2,-7.7,0.1,8.12,7.6416305555555555,9.998486111111111,2015-11,2015,11,autumn,Friday,Heavy Snow
2015-11-14,3,54,-7.8,-12.5,0.0,0.0,8.521475,9.964686111111112,2015-11,2015,11,autumn,Saturday,Cloudy
2015-11-15,73,79,-8.8,-12.8,0.0,3.71,8.312566666666667,9.931691666666666,2015-11,2015,11,autumn,Sunday,Snow
2015-11-16,71,71,-8.7,-12.9,0.0,0.91,3.154755555555556,9.89943888888889,2015-11,2015,11,autumn,Monday,Light Snow
2015-11-17,73,67,-5.3,-9.4,0.0,2.31,1.6610694444444445,9.8676,2015-11,2015,11,autumn,Tuesday,Snow
2015-11-18,73,77,-3.6,-7.5,0.2,2.59,0.0,9.836183333333334,2015-11,2015,11,autumn,Wednesday,Snow
2015-11-19,73,66,-1.3,-4.8,1.2,3.64,5.107477777777778,9.805227777777779,2015-11,2015,11,autumn,Thursday,Snow
2015-11-20,73,85,-3.4,-6.7,0.0,2.38,6.3514027777777775,9.774775,2015-11,2015,11,autumn,Friday,Snow
2015-11-21,3,63,-3.5,-7.4,0.0,0.0,8.277108333333333,9.744861111111112,2015-11,2015,11,autumn,Saturday,Cloudy
2015-11-22,71,77,-7.5,-11.7,0.0,0.28,7.609536111111112,9.715530555555556,2015-11,2015,11,autumn,Sunday,Light Snow
2015-11-23,1,54,-8.1,-13.1,0.0,0.0,8.535077777777778,9.686819444444446,2015-11,2015,11,autumn,Monday,Mainly Sunny
2015-11-24,1,61,-8.5,-13.2,0.0,0.0,8.513516666666666,9.658774999999999,2015-11,2015,11,autumn,Tuesday,Mainly Sunny
2015-11-25,2,64,-10.5,-15.1,0.0,0.0,8.384483333333334,9.63143611111111,2015-11,2015,11,autumn,Wednesday,Partly Cloudy
2015-11-26,1,61,-10.9,-15.4,0.0,0.0,8.455594444444444,9.60484722222222,2015-11,2015,11,autumn,Thursday,Mainly Sunny
2015-11-27,3,62,-10.8,-15.3,0.0,0.0,8.180797222222221,9.57905,2015-11,2015,11,autumn,Friday,Cloudy
2015-11-28,3,59,-9.1,-13.4,0.0,0.0,8.098066666666666,9.55408888888889,2015-11,2015,11,autumn,Saturday,Cloudy
2015-11-29,3,58,-9.2,-13.6,0.0,0.0,8.382452777777779,9.530008333333333,2015-11,2015,11,autumn,Sunday,Cloudy
2015-11-30,0,59,-10.6,-15.4,0.0,0.0,8.36373888888889,9.506852777777777,2015-11,2015,11,autumn,Monday,Sunny
2015-12-01,1,59,-10.6,-15.2,0.0,0.0,8.319377777777778,9.484666666666667,2015-12,2015,12,winter,Tuesday,Mainly Sunny
2015-12-02,73,65,-8.3,-12.7,0.0,1.4,8.012461111111111,9.463494444444445,2015-12,2015,12,winter,Wednesday,Snow
2015-12-03,75,86,-3.6,-7.1,1.2,11.48,0.7438138888888889,9.443383333333333,2015-12,2015,12,winter,Thursday,Heavy Snow
2015-12-04,73,79,-2.2,-5.9,1.0,2.38,6.333286111111112,9.424377777777778,2015-12,2015,12,winter,Friday,Snow
2015-12-05,73,81,-2.2,-5.6,0.5,7.84,8.011861111111111,9.406522222222224,2015-12,2015,12,winter,Saturday,Snow
2015-12-06,73,78,-8.7,-12.8,0.0,0.91,6.875905555555555,9.389791666666667,2015-12,2015,12,winter,Sunday,Snow
2015-12-07,73,66,-5.9,-9.9,0.0,2.03,7.9745333333333335,9.373983333333332,2015-12,2015,12,winter,Monday,Snow
2015-12-08,73,71,-5.7,-9.6,0.6,2.59,8.0,9.3591,2015-12,2015,12,winter,Tuesday,Snow
2015-12-09,73,88,-7.8,-11.6,0.0,10.85,1.1604916666666667,9.345155555555555,2015-12,2015,12,winter,Wednesday,Snow
2015-12-10,73,83,-14.6,-19.1,0.1,6.02,0.1973083333333333,9.332169444444444,2015-12,2015,12,winter,Thursday,Snow
2015-12-11,71,66,-20.0,-24.8,0.0,0.14,7.207083333333333,9.320155555555555,2015-12,2015,12,winter,Friday,Light Snow
2015-12-12,3,53,-19.6,-24.6,0.0,0.0,7.628347222222222,9.309133333333333,2015-12,2015,12,winter,Saturday,Cloudy
2015-12-13,0,41,-18.7,-24.1,0.0,0.0,8.093652777777779,9.299116666666666,2015-12,2015,12,winter,Sunday,Sunny
2015-12-14,0,52,-22.8,-28.1,0.0,0.0,8.099833333333335,9.290125,2015-12,2015,12,winter,Monday,Sunny
2015-12-15,0,39,-21.7,-27.3,0.0,0.0,8.083658333333332,9.282172222222222,2015-12,2015,12,winter,Tuesday,Sunny
2015-12-16,3,38,-16.8,-21.5,0.0,0.0,7.930611111111111,9.275272222222224,2015-12,2015,12,winter,Wednesday,Cloudy
2015-12-17,3,55,-18.3,-22.9,0.0,0.0,8.024272222222223,9.269441666666665,2015-12,2015,12,winter,Thursday,Cloudy
2015-12-18,71,66,-15.2,-19.6,0.0,1.96,5.526291666666667,9.264691666666666,2015-12,2015,12,winter,Friday,Light Snow
2015-12-19,73,78,-11.8,-15.8,0.0,5.46,4.802563888888889,9.261041666666667,2015-12,2015,12,winter,Saturday,Snow
2015-12-20,75,85,-12.8,-17.1,0.0,11.06,0.002286111111111111,9.2585,2015-12,2015,12,winter,Sunday,Heavy Snow
2015-12-21,3,63,-12.8,-17.2,0.0,0.0,8.027413888888889,9.257080555555556,2015-12,2015,12,winter,Monday,Cloudy
2015-12-22,71,65,-13.7,-18.0,0.0,0.98,7.295180555555556,9.256794444444445,2015-12,2015,12,winter,Tuesday,Light Snow
2015-12-23,71,59,-16.8,-21.7,0.0,0.07,8.08173888888889,9.257655555555555,2015-12,2015,12,winter,Wednesday,Light Snow
2015-12-24,3,43,-15.2,-20.2,0.0,0.0,8.077816666666667,9.259675,2015-12,2015,12,winter,Thursday,Cloudy
2015-12-25,3,59,-14.4,-19.1,0.0,0.0,7.162758333333334,9.262863888888889,2015-12,2015,12,winter,Friday,Cloudy
2015-12-26,73,80,-10.7,-14.7,0.0,6.09,2.109125,9.267241666666667,2015-12,2015,12,winter,Saturday,Snow
2015-12-27,3,62,-13.9,-18.5,0.0,0.0,8.10538888888889,9.272841666666668,2015-12,2015,12,winter,Sunday,Cloudy
2015-12-28,2,44,-13.2,-17.9,0.0,0.0,8.149263888888889,9.279647222222223,2015-12,2015,12,winter,Monday,Partly Cloudy
2015-12-29,3,50,-15.4,-20.0,0.0,0.0,8.154980555555555,9.28763611111111,2015-12,2015,12,winter,Tuesday,Cloudy
2015-12-30,3,57,-16.2,-21.2,0.0,0.0,8.159908333333332,9.296775,2015-12,2015,12,winter,Wednesday,Cloudy
2015-12-31,3,42,-11.5,-16.3,0.0,0.0,8.010344444444446,9.307047222222224,2015-12,2015,12,winter,Thursday,Cloudy
2016-01-01,3,62,-11.7,-16.3,0.0,0.0,8.194880555555555,9.318422222222223,2016-01,2016,1,winter,Friday,Cloudy
2016-01-02,71,61,-9.5,-14.2,0.0,0.07,6.105336111111111,9.330872222222222,2016-01,2016,1,winter,Saturday,Light Snow
2016-01-03,71,66,-8.4,-12.9,0.0,0.35,4.388488888888888,9.344375,2016-01,2016,1,winter,Sunday,Light Snow
2016-01-04,71,71,-6.9,-10.6,0.0,1.19,4.943552777777778,9.358897222222222,2016-01,2016,1,winter,Monday,Light Snow
2016-01-05,71,68,-9.9,-14.2,0.0,0.14,7.445408333333334,9.374416666666667,2016-01,2016,1,winter,Tuesday,Light Snow
2016-01-06,3,48,-10.1,-15.1,0.0,0.0,8.141841666666666,9.390905555555555,2016-01,2016,1,winter,Wednesday,Cloudy
2016-01-07,71,47,-9.1,-13.7,0.0,0.21,8.0,9.408336111111112,2016-01,2016,1,winter,Thursday,Light Snow
2016-01-08,73,70,-11.0,-15.3,0.0,2.66,6.282241666666667,9.426680555555556,2016-01,2016,1,winter,Friday,Snow
2016-01-09,3,56,-10.6,-15.3,0.0,0.0,8.391913888888888,9.44591111111111,2016-01,2016,1,winter,Saturday,Cloudy
2016-01-10,3,60,-8.1,-12.7,0.0,0.0,7.13333611111111,9.46599722222222,2016-01,2016,1,winter,Sunday,Cloudy
2016-01-11,73,73,-5.5,-9.1,0.0,1.4,6.900838888888889,9.486916666666668,2016-01,2016,1,winter,Monday,Snow
2016-01-12,71,77,-10.2,-14.5,0.0,0.14,7.694438888888889,9.508641666666668,2016-01,2016,1,winter,Tuesday,Light Snow
2016-01-13,3,56,-9.8,-14.6,0.0,0.0,8.465586111111111,9.531138888888888,2016-01,2016,1,winter,Wednesday,Cloudy
2016-01-14,3,54,-9.1,-13.3,0.0,0.0,8.48653611111111,9.55438611111111,2016-01,2016,1,winter,Thursday,Cloudy
2016-01-15,2,64,-12.2,-16.7,0.0,0.0,8.511911111111111,9.578444444444445,2016-01,2016,1,winter,Friday,Partly Cloudy
2016-01-16,71,49,-8.2,-12.3,0.0,0.21,8.191875,9.603566666666666,2016-01,2016,1,winter,Saturday,Light Snow
2016-01-17,73,84,-10.9,-14.8,0.0,3.29,5.745333333333334,9.629722222222222,2016-01,2016,1,winter,Sunday,Snow
2016-01-18,3,63,-16.1,-20.6,0.0,0.0,8.591777777777779,9.656858333333334,2016-01,2016,1,winter,Monday,Cloudy
2016-01-19,2,49,-16.2,-21.1,0.0,0.0,8.604791666666667,9.684925000000002,2016-01,2016,1,winter,Tuesday,Partly Cloudy
2016-01-20,1,41,-13.0,-17.5,0.0,0.0,8.638300000000001,9.713875,2016-01,2016,1,winter,Wednesday,Mainly Sunny
2016-01-21,1,49,-12.9,-17.3,0.0,0.0,8.674088888888889,9.743658333333332,2016-01,2016,1,winter,Thursday,Mainly Sunny
2016-01-22,3,49,-13.2,-18.3,0.0,0.0,8.685613888888888,9.774227777777778,2016-01,2016,1,winter,Friday,Cloudy
2016-01-23,3,55,-14.0,-18.8,0.0,0.0,8.738155555555556,9.805530555555556,2016-01,2016,1,winter,Saturday,Cloudy
2016-01-24,71,53,-10.8,-15.7,0.0,0.07,8.689597222222222,9.837525,2016-01,2016,1,winter,Sunday,Light Snow
2016-01-25,71,68,-8.0,-12.4,0.0,0.98,7.021125,9.870158333333332,2016-01,2016,1,winter,Monday,Light Snow
2016-01-26,73,68,-7.0,-10.9,0.0,1.33,8.041052777777779,9.903388888888887,2016-01,2016,1,winter,Tuesday,Snow
2016-01-27,73,80,-8.9,-13.0,0.0,2.03,7.172513888888889,9.937172222222221,2016-01,2016,1,winter,Wednesday,Snow
2016-01-28,73,76,-9.3,-13.2,0.0,1.75,8.361355555555555,9.971461111111111,2016-01,2016,1,winter,Thursday,Snow
2016-01-29,73,87,-10.1,-13.9,0.0,4.2,0.2907944444444444,10.00621388888889,2016-01,2016,1,winter,Friday,Snow
2016-01-30,71,79,-14.1,-18.4,0.0,0.42,6.847880555555555,10.04138888888889,2016-01,2016,1,winter,Saturday,Light Snow
2016-01-31,71,62,-12.1,-16.3,0.0,0.42,8.843769444444444,10.076941666666666,2016-01,2016,1,winter,Sunday,Light Snow
2016-02-01,71,72,-12.2,-16.2,0.0,0.98,8.762158333333334,10.112833333333333,2016-02,2016,2,winter,Monday,Light Snow
2016-02-02,2,66,-13.7,-18.0,0.0,0.0,9.190725,10.149019444444445,2016-02,2016,2,winter,Tuesday,Partly Cloudy
2016-02-03,3,48,-13.4,-18.1,0.0,0.0,9.225794444444444,10.185466666666667,2016-02,2016,2,winter,Wednesday,Cloudy
