,day,sunny_brooklyn,sunny_berlin
3414,2024-11-18,0.8187305112339965,0.5721884875257602
3415,2024-11-19,0.6238079856544924,0.0
3416,2024-11-20,0.0,0.0
3417,2024-11-21,0.014587233405167538,0.48993666446016376
3418,2024-11-22,0.8829740416012148,0.11359187169095866
3419,2024-11-23,0.8849907629049766,0.4956947530553312
3420,2024-11-24,0.8560134023635797,0.1340268171674136
3421,2024-11-25,0.8775546788372769,0.4759533927587794
3422,2024-11-26,0.879269939429289,0.4688864643617094
3423,2024-11-27,0.8824395143477592,0.43351098604747457
3424,2024-11-28,0.8765711349054369,0.0
3425,2024-11-29,0.8468668753849221,0.5070051233191795
3426,2024-11-30,0.6404506023856591,0.8145965099325334
3427,2024-12-01,0.0030911837608717948,0.8136966948889235
3428,2024-12-02,0.8770974140809826,0.25553138024025496
3429,2024-12-03,0.8778531334392188,0.1503715651682262
3430,2024-12-04,0.8582764033954019,0.06447666614245756
3431,2024-12-05,0.8648289104926973,0.38768417102557917
3432,2024-12-06,0.8702890758990854,0.002240173471112545
3433,2024-12-07,0.8547185609767242,0.2554724323956076
3434,2024-12-08,0.0,0.0
3435,2024-12-09,0.8704397750158557,0.0
3436,2024-12-10,0.8728537084074283,0.0
3437,2024-12-11,0.8726189950455283,0.1446137941431966
3438,2024-12-12,0.8714839342595296,0.44808437038660165
3439,2024-12-13,0.8657229456439898,0.1514424255710713
3440,2024-12-14,0.8214724826108297,0.0
3441,2024-12-15,0.5058719188450734,0.0
3442,2024-12-16,0.8682063759525777,0.0
3443,2024-12-17,0.8688166909760874,0.16676581328032614
3444,2024-12-18,0.7474207568179854,0.4185468190247168
3445,2024-12-19,0.8422675147462753,0.2468970953347003
3446,2024-12-20,0.0,0.7914015064804824
3447,2024-12-21,0.0002427758431734049,0.013274300909832865
3448,2024-12-22,0.8728847099603054,0.4448411816082533
3449,2024-12-23,0.8746214202918723,0.0
3450,2024-12-24,0.8746568307731521,0.0
3451,2024-12-25,0.8761254861620653,0.17491879364648885
3452,2024-12-26,0.8628584454724342,0.0
3453,2024-12-27,0.8759043682069486,0.0
3454,2024-12-28,0.8780154358973592,0.05636997832632118
3455,2024-12-29,0.8605599974661287,0.25419396363303504
3456,2024-12-30,0.5983851638043869,0.0
3457,2024-12-31,0.5082550207508466,0.6822880450421552
3458,2025-01-01,0.28067446437063087,0.13131027897435016
3459,2025-01-02,0.4957578987057814,0.6967897739339252
3460,2025-01-03,0.8640165680649062,0.44201731094249286
3461,2025-01-04,0.8656627261437887,0.3061008582419575
3462,2025-01-05,0.7638510436985798,0.0
3463,2025-01-06,0.26813958503821395,0.0346039513947716
3464,2025-01-07,0.2848138554792412,0.8137271044941915
3465,2025-01-08,0.2529932313125368,0.6880294548523184
3466,2025-01-09,0.8888395196019236,0.0
3467,2025-01-10,0.8888627450520753,0.0
3468,2025-01-11,0.88884347894723,0.035591397663857105
3469,2025-01-12,0.888780272709563,0.7457440345700123
3470,2025-01-13,0.8886718477284468,0.7630551847333088
3471,2025-01-14,0.8876176947439641,0.06388376925194249
3472,2025-01-15,0.7850891267479784,0.0
3473,2025-01-16,0.8629910962651404,0.0
3474,2025-01-17,0.8288744495572289,0.10228390050742925
3475,2025-01-18,0.8070105978356763,0.3228204109405178
3476,2025-01-19,0.48938918102366963,0.8298258001739415
3477,2025-01-20,0.8837860112817766,0.7821426489712489
3478,2025-01-21,0.8846896858378107,0.5289546138102443
3479,2025-01-22,0.0,0.5807643405816114
3480,2025-01-23,0.0028426234176571505,0.10796241847725842
3481,2025-01-24,0.8923424852996795,0.5790283646694906
3482,2025-01-25,0.8885834715944609,0.1311730067901916
3483,2025-01-26,0.8813473875510113,0.347841467996285
3484,2025-01-27,0.8805536083641303,0.07649085804208906
3485,2025-01-28,0.6403123458591247,0.32420424105425677
3486,2025-01-29,0.7701012108302344,0.3092732355127344
3487,2025-01-30,0.40585869428742133,0.2422146176348562
3488,2025-01-31,0.0,0.6183265329136104
3489,2025-02-01,0.9034156722690457,0.034660278878973876
3490,2025-02-02,0.9057899907221924,0.3202473620533496
3491,2025-02-03,0.9002206815156457,0.5950849322783752
3492,2025-02-04,0.8735551685573469,0.864189974704579
3493,2025-02-05,0.9020508246077362,0.03158865595909246
3494,2025-02-06,0.908722701814264,0.0
3495,2025-02-07,0.6796621219133819,0.0
3496,2025-02-08,0.5991369120833909,0.7799804785417429
3497,2025-02-09,0.8938051121598983,0.8708036403974933
3498,2025-02-10,0.8698691484762228,0.705090077316279
3499,2025-02-11,0.8545006867653668,0.8143446819596134
3500,2025-02-12,0.3777428775295528,0.8764426845285227
3501,2025-02-13,0.7152726618951675,0.0
3502,2025-02-14,0.5228506747223893,0.3986965171416905
3503,2025-02-15,0.6737509180034631,0.022809415948497315
3504,2025-02-16,0.5018976389909646,0.7274488027360326
3505,2025-02-17,0.745801688807527,0.8728658531542673
3506,2025-02-18,0.8726753098474558,0.8745976118969655
3507,2025-02-19,0.896020321544724,0.8763158983268184
3508,2025-02-20,0.8754323726184808,0.8789798635942707
3509,2025-02-21,0.9097626644330475,0.4433558806621285
3510,2025-02-22,0.9090912995659548,0.8793421199076199
3511,2025-02-23,0.9058399030218595,0.3115441660233779
3512,2025-02-24,0.8207300157060007,0.7784690277308274
3513,2025-02-25,0.31412885163572346,0.5927971087907785
3514,2025-02-26,0.06083086680603386,0.09632738528769119
3515,2025-02-27,0.687941820278495,0.47515166741104664
3516,2025-02-28,0.5596610055762283,0.0
3517,2025-03-01,0.8795336501107938,0.1755832323103426
3518,2025-03-02,0.7954123487030077,0.28722583492269604
3519,2025-03-03,0.11690455433726903,0.884121136598271
3520,2025-03-04,0.9209230852915578,0.889680878645209
3521,2025-03-05,0.8700076704126952,0.8937029791120072
3522,2025-03-06,0.4980516019465667,0.8982480339658252
3523,2025-03-07,0.03756236149890351,0.9004710541527792
3524,2025-03-08,0.0,0.902321564412085
3525,2025-03-09,0.0,0.9030813735711213
3526,2025-03-10,0.7388146829118273,0.9038231985138476
3527,2025-03-11,0.5239526301643364,0.6948614031623687
3528,2025-03-12,0.9058686532227965,0.1890514593493324
3529,2025-03-13,0.9078980055882656,0.3640175160940449
3530,2025-03-14,0.909973418083882,0.8668626967429667
3531,2025-03-15,0.9051441653180073,0.3186050363624676
3532,2025-03-16,0.9086237192573647,0.811310663522198
3533,2025-03-17,0.9139646652677181,0.8952421412532577
3534,2025-03-18,0.919874520562448,0.8979320718384393
3535,2025-03-19,0.9237240549138745,0.8999023903140382
3536,2025-03-20,0.9251907008957472,0.9003837949981288
3537,2025-03-21,0.9212281382077632,0.8987248904733951
3538,2025-03-22,0.8378054830275365,0.904552391993603
3539,2025-03-23,0.8037595411656543,0.7272518636240269
3540,2025-03-24,0.09782529188352791,0.5466678524168912
3541,2025-03-25,0.15227845736706858,0.8764453011655065
3542,2025-03-26,0.5945357506270922,0.03848015110036988
3543,2025-03-27,0.7530824231192087,0.5350823044139462
3544,2025-03-28,0.6585961353210043,0.9126611026987034
3545,2025-03-29,0.7719497367013163,0.7391921875386485
3546,2025-03-30,0.9304239001563637,0.4672002427661178
3547,2025-03-31,0.9292699112081759,0.46004611232402215
3548,2025-04-01,0.9281211152645508,0.8337009589304403
3549,2025-04-02,0.9269775178450647,0.9046453682076584
3550,2025-04-03,0.9258378584084288,0.9028341612617428
3551,2025-04-04,0.701315247480947,0.9009836622580164
3552,2025-04-05,0.11092881688482653,0.8574226716572699
3553,2025-04-06,0.3799596649031347,0.8618324599594075
3554,2025-04-07,0.7189443801300931,0.5215815243136878
3555,2025-04-08,0.7685720635583476,0.667596410255882
3556,2025-04-09,0.012370851497653466,0.5640700216486153
3557,2025-04-10,0.8964376019454782,0.775676384534025
3558,2025-04-11,0.9130275719532301,0.36736685624990484
3559,2025-04-12,0.9104823017825554,0.8034966228326603
3560,2025-04-13,0.6229772888610711,0.8924212356697576
3561,2025-04-14,0.24899700094387603,0.8196369673270596
3562,2025-04-15,0.751019822333744,0.7166647854216049
3563,2025-04-16,0.11400404354316196,0.8943551624532428
3564,2025-04-17,0.538491662117952,0.8205204923472844
3565,2025-04-18,0.008353195569018177,0.0
3566,2025-04-19,0.01638148302361894,0.0
3567,2025-04-20,0.5740086572084354,0.8904355381174641
3568,2025-04-21,0.8845679745440993,0.47212453435665924
3569,2025-04-22,0.7307862684024891,0.751248732373729
3570,2025-04-23,0.7934984668825881,0.5801337244698582
3571,2025-04-24,0.8976498420248575,0.7557888859504436
3572,2025-04-25,0.8812374873963588,0.7213371333927784
3573,2025-04-26,0.8972628050096519,0.9202600441602292
3574,2025-04-27,0.9044067352099369,0.9203144752657011
3575,2025-04-28,0.9070074594973779,0.920359569535143
3576,2025-04-29,0.8898383614742318,0.9203962739270263
3577,2025-04-30,0.87026770602189,0.9204240435872234
3578,2025-05-01,0.619158095640345,0.9204432539213022
3579,2025-05-02,0.21221310708183477,0.7958750608816944
3580,2025-05-03,0.9280134344649561,0.6776045269246053
3581,2025-05-04,0.9185437025152225,0.5761356679566011
3582,2025-05-05,0.9248172281637825,0.7793964536614786
3583,2025-05-06,0.9339351885739607,0.7626583671036474
3584,2025-05-07,0.8977289054624111,0.8421179730641903
3585,2025-05-08,0.7502526269788623,0.5349968747230526
3586,2025-05-09,0.5571871247838794,0.90638662676887
3587,2025-05-10,0.7064685076199423,0.7504709157555367
3588,2025-05-11,0.786630745675271,0.9021315004066591
3589,2025-05-12,0.933852358318325,0.8990966366257257
3590,2025-05-13,0.929896667706724,0.8974694961990048
3591,2025-05-14,0.9338033597629345,0.8720489503285144
3592,2025-05-15,0.910027878750391,0.8447056142366675
3593,2025-05-16,0.9337458710607481,0.6889621791791952
3594,2025-05-17,0.9337139407789402,0.5677562665187543
3595,2025-05-18,0.3941696257404684,0.37499949853388753
3596,2025-05-19,0.9336449929694675,0.22473933817405092
3597,2025-05-20,0.9336082294710432,0.8885187248821754
3598,2025-05-21,0.9335703462870816,0.8861399855530321
3599,2025-05-22,0.7404035675382501,0.7331194249569233
3600,2025-05-23,0.5626925524156551,0.8322382505121625
3601,2025-05-24,0.8850605273327818,0.6141045158744458
3602,2025-05-25,0.8070317517100704,0.08118581554269207
3603,2025-05-26,0.4691319666868157,0.6919170807190178
3604,2025-05-27,0.5651167410964938,0.743746251579122
3605,2025-05-28,0.8452680410902091,0.48269281758465
3606,2025-05-29,0.7379903310805473,0.805502445382616
3607,2025-05-30,0.36147605469068417,0.6163903491264319
3608,2025-05-31,0.0,0.8378005946754438
3609,2025-06-01,0.46025324612847573,0.6118526110987688
3610,2025-06-02,0.8046008649295323,0.8516417689815103
3611,2025-06-03,0.8238958614556472,0.8641817179137604
3612,2025-06-04,0.9287150118456533,0.7913990707832327
3613,2025-06-05,0.9310950718851234,0.6792575033528515
3614,2025-06-06,0.6767439156870781,0.6107447471065102
3615,2025-06-07,0.3912989678499714,0.8184280380078117
3616,2025-06-08,0.9290543166610032,0.872950097644699
3617,2025-06-09,0.688840804486853,0.8188552824045676
3618,2025-06-10,0.5525889081086236,0.19691241942346666
3619,2025-06-11,0.5625940030465065,0.7962770148418452
3620,2025-06-12,0.36104562816934055,0.9169320528553234
3621,2025-06-13,0.8632029847640984,0.9167930118784632
3622,2025-06-14,0.18665866062661707,0.9174040590738411
3623,2025-06-15,0.8202948649173111,0.7738957661396925
